,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance
578,66,1.6500000000000001,0.04615191911715338
579,77,1.925,0.04487545640813901
580,145,3.625,0.08063414768400848
581,85,2.125,0.06493134927177811
582,117,2.9250000000000003,0.05412028169483028
583,102,2.5500000000000003,0.056893903608559664
584,139,3.475,0.043762586686148915
585,157,3.9250000000000003,0.11525417230735797
586,99,2.475,0.030531502285622902
587,79,1.975,0.05011449951897023
588,140,3.5,0.045576281359447496
589,107,2.6750000000000003,0.08689041875158521
590,138,3.45,0.08193785590444348
591,94,2.35,0.06391224895482282
592,121,3.0250000000000004,0.07625577239299265
593,146,3.6500000000000004,0.06152711872134256
594,63,1.5750000000000002,0.07710472541678813
595,152,3.8000000000000003,0.06969419974300785
596,73,1.8250000000000002,0.05643139750119699
597,173,4.325,0.06245465886167364
598,120,3.0,0.06967779441241002
599,99,2.475,0.04582420869820508
600,121,3.0250000000000004,0.08979519669564388
601,121,3.0250000000000004,0.0827291291128454
602,150,3.75,0.042403332648590995
603,154,3.85,0.08890808218057246
604,170,4.25,0.07221905886791023
605,143,3.575,0.06501596248575134
606,47,1.175,0.015962301719307424
607,51,1.2750000000000001,0.13139999800994473
608,122,3.0500000000000003,0.08122169669148896
609,130,3.25,0.049599766452953054
610,106,2.6500000000000004,0.06557616029494782
611,63,1.5750000000000002,0.025533266525608264
612,90,2.25,0.059115880643505384
613,131,3.2750000000000004,0.14940742770722018
614,95,2.375,0.04932221110392599
615,125,3.125,0.10861359988913338
616,115,2.875,0.08849732244058747
617,159,3.975,0.11714316223557605
618,47,1.175,0.021168741785511595
619,88,2.2,0.042376352129156476
620,118,2.95,0.05591112753923015
621,161,4.025,0.08572856543167046
622,111,2.7750000000000004,0.04701180759645546
623,106,2.6500000000000004,0.10043390544009569
624,111,2.7750000000000004,0.03836079765210492
625,92,2.3000000000000003,0.04357840418703557
626,120,3.0,0.08283184260857095
627,140,3.5,0.05256050282203214
628,124,3.1,0.10095339644500312
629,87,2.1750000000000003,0.05180250321247966
630,129,3.225,0.07967449019269635
631,142,3.5500000000000003,0.05300073103439759
632,139,3.475,0.060984812242336726
633,137,3.4250000000000003,0.04761735714548587
634,110,2.75,0.08907550229079847
635,96,2.4000000000000004,0.0421173633737756
636,72,1.8,0.0503646016858689
637,162,4.05,0.16063728512633085
638,123,3.075,0.08798266860525644
639,135,3.375,0.06527265849071405
640,144,3.6,0.055236341245213524
641,169,4.2250000000000005,0.0649236598529012
642,154,3.85,0.05854419510055051
643,105,2.625,0.0641686336648854
644,95,2.375,0.06597773889561216
645,138,3.45,0.060324256639464564
646,126,3.1500000000000004,0.06051816561621429
647,88,2.2,0.06822105141925865
648,111,2.7750000000000004,0.08975170093685864
649,126,3.1500000000000004,0.07077086740084056
650,72,1.8,0.037731940634956426
651,134,3.35,0.07932626776652713
652,121,3.0250000000000004,0.0719514797480406
653,119,2.975,0.06771662308020403
654,75,1.875,0.026206939050968877
655,92,2.3000000000000003,0.06562152401901854
656,81,2.025,0.06196777846551965
657,109,2.725,0.04017915656445614
658,70,1.75,0.04278104053123195
659,97,2.4250000000000003,0.07718926729620587
660,103,2.575,0.027579492314873447
661,72,1.8,0.03997085093602364
662,93,2.325,0.0916475208270828
663,88,2.2,0.06798540497723604
664,60,1.5,0.04529298353758255
665,104,2.6,0.0458357420983079
666,128,3.2,0.03395570668491135
667,53,1.3250000000000002,0.04146068982829186
668,68,1.7000000000000002,0.06679945508937811
669,124,3.1,0.05485171186113717
670,153,3.825,0.06488710445443499
671,97,2.4250000000000003,0.053868271393214186
672,104,2.6,0.06307571283133452
673,142,3.5500000000000003,0.06668709210680533
674,94,2.35,0.07201472814073007
675,160,4.0,0.06049009536478684
676,125,3.125,0.06352409387659932
677,113,2.825,0.08872367349799318
678,90,2.25,0.06987102868433813
679,144,3.6,0.07580334658417125
680,153,3.825,0.11864924724700672
681,104,2.6,0.06523084574893566
682,119,2.975,0.0601152383268435
683,131,3.2750000000000004,0.07857536355461077
684,149,3.725,0.05230989369612347
685,128,3.2,0.06520105804444506
686,129,3.225,0.10483483987151507
687,65,1.625,0.04891614398733705
688,97,2.4250000000000003,0.07594278507624777
689,124,3.1,0.06139959596671678
690,130,3.25,0.05508220182174002
691,158,3.95,0.04676941278931017
692,74,1.85,0.06580705587959544
693,87,2.1750000000000003,0.06887103273442445
694,105,2.625,0.07059883379155843
695,118,2.95,0.03241056574442617
696,106,2.6500000000000004,0.09438399492575521
697,169,4.2250000000000005,0.0557176450293451
698,140,3.5,0.09577277556360743
699,107,2.6750000000000003,0.07716569922120195
700,79,1.975,0.046361982940964656
701,93,2.325,0.038488777739057296
702,142,3.5500000000000003,0.0550473944557936
703,174,4.3500000000000005,0.06024250132774535
704,86,2.15,0.09082983954449432
705,137,3.4250000000000003,0.08724690478722798
706,108,2.7,0.06803897157577864
707,129,3.225,0.07669693478508974
708,115,2.875,0.06889297141186429
709,114,2.85,0.035574241420415646
710,129,3.225,0.06008891870929515
711,123,3.075,0.055011103491812
712,156,3.9000000000000004,0.052039395965238044
713,141,3.5250000000000004,0.08344174681312821
714,120,3.0,0.06917732104640681
715,152,3.8000000000000003,0.09166216452451878
716,79,1.975,0.059021667973265884
717,144,3.6,0.0917714310815325
718,64,1.6,0.044860396036650124
719,34,0.8500000000000001,0.03247889035623396
720,107,2.6750000000000003,0.03886126856418173
721,124,3.1,0.056268556601328096
722,64,1.6,0.06311545434903058
723,78,1.9500000000000002,0.10195746268787277
724,122,3.0500000000000003,0.08514793058145725
725,78,1.9500000000000002,0.0639633039115562
726,107,2.6750000000000003,0.05986636364791375
727,138,3.45,0.05818513980311664
728,91,2.275,0.04497744562569726
729,60,1.5,0.04518583200696843
730,137,3.4250000000000003,0.07258413088030534
731,120,3.0,0.07431920935361651
732,126,3.1500000000000004,0.06826944790212668
733,121,3.0250000000000004,0.06650109764496703
734,113,2.825,0.09470363917363289
735,82,2.0500000000000003,0.09204890030928424
