,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
538,144,3.6,1.355527298655639,0
539,94,2.35,0.6022459695937378,0
540,114,2.85,0.5505727037453024,0
541,155,3.875,1.795355411063603,0
542,103,2.575,1.0458315457805727,0
543,107,2.6750000000000003,1.451765278305359,0
544,122,3.0500000000000003,1.7636297635747233,0
545,147,3.6750000000000003,2.036758985722641,0
546,96,2.4000000000000004,1.0331756493157613,0
547,125,3.125,1.0783613802031708,0
548,96,2.4000000000000004,1.2577334817623376,0
549,121,3.0250000000000004,0.9120938541181633,0
550,132,3.3000000000000003,1.4070386710865248,0
551,157,3.9250000000000003,1.701169794479613,0
552,143,3.575,1.259691331225872,0
553,139,3.475,1.5075158906937483,0
554,159,3.975,1.4156103184365207,0
555,99,2.475,1.1828087294611933,0
556,123,3.075,0.9767961554812282,0
557,175,4.375,2.1737910786351557,0
558,125,3.125,1.4129672599910788,0
559,50,1.25,0.0,1
560,226,5.65,1.7157514823331683,0
561,155,3.875,1.5594870136515615,0
562,1,0.025,0.0,1
563,155,3.875,1.7727987719248537,0
564,116,2.9000000000000004,1.173275537706715,0
565,106,2.6500000000000004,0.6941773886715272,0
566,129,3.225,1.2708524945869917,0
567,92,2.3000000000000003,1.1931371672851425,0
568,138,3.45,1.1768634182815396,0
569,1200,30.0,1.2663650948089902,0
570,98,2.45,1.0696876410669613,0
571,118,2.95,1.0528119179084587,0
572,175,4.375,1.0440394163297773,0
573,1,0.025,0.0,1
574,140,3.5,1.0139030900221073,0
575,267,6.675000000000001,1.715757856977245,0
576,98,2.45,0.9127967575522768,0
577,146,3.6500000000000004,1.668272498917278,0
578,116,2.9000000000000004,0.9363138242790372,0
579,116,2.9000000000000004,1.2944610460188206,0
580,177,4.425,1.0531594101360882,0
581,98,2.45,0.9228631632828371,0
582,113,2.825,1.1238633134680411,0
583,133,3.325,2.017596811344557,0
584,130,3.25,1.4131772577762054,0
585,81,2.025,0.6684046134615901,0
586,148,3.7,1.3061822030611931,0
587,108,2.7,0.9405209802042601,0
588,81,2.025,0.6628219722906488,0
589,151,3.7750000000000004,1.9300755883237815,0
590,111,2.7750000000000004,1.216865878669161,0
591,171,4.275,2.0312964552742483,0
592,96,2.4000000000000004,1.1744813442896112,0
593,385,9.625,1.3366087283307535,0
594,157,3.9250000000000003,1.7113445324579943,0
595,114,2.85,1.1187970108098237,0
596,184,4.6000000000000005,1.68385620944795,0
597,134,3.35,1.3231746363165076,0
598,119,2.975,1.0278907923037053,0
599,159,3.975,1.373465893421697,0
600,107,2.6750000000000003,0.945677180421259,0
601,161,4.025,1.0506965957781462,0
602,112,2.8000000000000003,1.704376997294554,0
603,107,2.6750000000000003,1.0384668943920494,0
604,131,3.2750000000000004,0.9507446119791861,0
605,143,3.575,1.351614010268013,0
606,158,3.95,1.397196602622296,0
607,142,3.5500000000000003,1.280429584404382,0
608,143,3.575,1.4085878632310895,0
609,82,2.0500000000000003,1.2315597978943866,0
610,133,3.325,1.4276164215373763,0
611,148,3.7,1.0058912962550914,0
612,103,2.575,0.7995478242260659,0
613,94,2.35,1.0474232785092867,0
614,158,3.95,2.650040041553053,0
615,141,3.5250000000000004,1.444663083834568,0
616,113,2.825,0.8962296975689117,0
617,106,2.6500000000000004,1.1382824660878506,0
618,92,2.3000000000000003,1.2326035846656402,0
619,207,5.175000000000001,1.248012039052564,0
620,135,3.375,1.3189435423280105,0
621,142,3.5500000000000003,1.7580477350179537,0
622,104,2.6,0.9910525331791342,0
623,122,3.0500000000000003,1.1774737908199653,0
624,113,2.825,1.2984786108059019,0
625,124,3.1,1.019816414185612,0
626,120,3.0,0.9733020008673677,0
627,129,3.225,1.5798473361266954,0
628,156,3.9000000000000004,1.5527334681810614,0
629,112,2.8000000000000003,1.351516037601101,0
630,156,3.9000000000000004,1.6433229818526385,0
631,108,2.7,0.8787098884971127,0
632,122,3.0500000000000003,1.3919961899052642,0
633,100,2.5,1.245462427039618,0
634,168,4.2,1.5554785917074705,0
635,179,4.4750000000000005,1.2985296197219172,0
636,110,2.75,1.0619088143637836,0
637,143,3.575,1.3581224300606163,0
638,145,3.625,0.8779760815685328,0
639,146,3.6500000000000004,1.280748742829688,0
640,139,3.475,1.302528521669973,0
641,1,0.025,0.0,1
642,104,2.6,1.3667324925351423,0
643,79,1.975,0.8505245190243998,0
644,155,3.875,0.9199766304784849,0
645,113,2.825,0.9420411542614673,0
646,109,2.725,0.9075660669789521,0
647,161,4.025,1.526265711661169,0
648,122,3.0500000000000003,1.0841457776547871,0
649,225,5.625,1.3273123014667538,0
650,130,3.25,1.4499544793832104,0
651,184,4.6000000000000005,1.7586460749617594,0
652,177,4.425,2.3234256421342017,0
653,136,3.4000000000000004,1.605381708265564,0
654,149,3.725,1.238990128583405,0
655,131,3.2750000000000004,1.006235129015143,0
656,118,2.95,1.591370765024766,0
657,193,4.825,2.202434378761301,0
658,145,3.625,1.3259928142791313,0
659,123,3.075,1.2291968154833404,0
660,91,2.275,0.6843791831649969,0
661,168,4.2,1.6845459157114782,0
662,124,3.1,1.2492485648762126,0
663,136,3.4000000000000004,1.2618134531591296,0
664,94,2.35,1.1199077666216903,0
665,124,3.1,1.0556546499935249,0
666,115,2.875,1.834810476988271,0
667,189,4.7250000000000005,1.5281696373948992,0
668,177,4.425,2.1203023659249616,0
669,115,2.875,0.9767377134609544,0
670,107,2.6750000000000003,1.2378149913104977,0
671,98,2.45,1.1197339542858902,0
672,96,2.4000000000000004,0.8187761140857615,0
673,141,3.5250000000000004,1.4357741165975446,0
674,157,3.9250000000000003,1.6102307825751416,0
675,138,3.45,1.337620649951599,0
676,81,2.025,1.1369590074631095,0
677,120,3.0,1.0490794051081647,0
678,126,3.1500000000000004,1.0037535698649902,0
679,147,3.6750000000000003,1.485861933407961,0
